repeat_index,coefficient_case,family,contrast_target,contrast_observed,grad_logk_inf,total_variation_proxy,n,n_unknowns,method,tolerance,converged,iterations,setup_seconds,solve_seconds,total_seconds,residual_norm,memory_estimate_mb,best_method,is_best,speedup_vs_cg
1,layered_c100,layered,100.0,100.0,292.42830681024384,99.77952755905511,128,15876,jacobi-pcg,1e-08,True,325,0.00011330004781484604,0.19734469999093562,0.19745800003875047,9.672378983313863e-09,1.3266029357910156,amg-pcg,False,7.513997911288934
1,layered_c100,layered,100.0,100.0,292.42830681024384,99.77952755905511,128,15876,amg-pcg,1e-08,True,10,0.05081009992863983,0.02512799995020032,0.07593809987884015,7.330996262128191e-09,1.3266029357910156,amg-pcg,True,19.538268698133283
1,layered_c100,layered,100.0,100.0,587.1591987134817,99.38823529411765,256,64516,cg,1e-08,True,5055,3.00002284348011e-07,5.589949400047772,5.589949700050056,9.736554715984458e-09,5.402774810791016,amg-pcg,False,1.0
1,layered_c100,layered,100.0,100.0,587.1591987134817,99.38823529411765,256,64516,jacobi-pcg,1e-08,True,657,0.00033950002398341894,0.7365118999732658,0.7368513999972492,9.665856518359263e-09,5.402774810791016,amg-pcg,False,7.586264611929792
1,layered_c100,layered,100.0,100.0,587.1591987134817,99.38823529411765,256,64516,amg-pcg,1e-08,True,10,0.15978490002453327,0.07109039998613298,0.23087530001066625,3.541826282699115e-09,5.402774810791016,amg-pcg,True,24.211986729597342
1,checkerboard_c100,checkerboard,100.0,100.0,205.14986522290855,1408.0,64,3844,cg,1e-08,True,443,3.00002284348011e-07,0.020836499985307455,0.020836799987591803,8.53720063550755e-09,0.3197669982910156,jacobi-pcg,False,1.0
1,checkerboard_c100,checkerboard,100.0,100.0,205.14986522290855,1408.0,64,3844,jacobi-pcg,1e-08,True,171,7.940002251416445e-05,0.008882399997673929,0.008961800020188093,8.56726025116485e-09,0.3197669982910156,jacobi-pcg,True,2.3250686179844564
1,checkerboard_c100,checkerboard,100.0,100.0,205.14986522290855,1408.0,64,3844,amg-pcg,1e-08,True,13,0.009138200082816184,0.007097699912264943,0.016235899995081127,6.716656459139512e-09,0.3197669982910156,jacobi-pcg,False,1.2833781923949137
1,checkerboard_c100,checkerboard,100.0,100.0,413.55607751284737,1396.9133858267717,128,15876,cg,1e-08,True,1050,3.00002284348011e-07,0.6486181999789551,0.6486184999812394,9.307491102354429e-09,1.3266029357910156,amg-pcg,False,1.0
1,checkerboard_c100,checkerboard,100.0,100.0,413.55607751284737,1396.9133858267717,128,15876,jacobi-pcg,1e-08,True,350,0.0001167000737041235,0.22501419996842742,0.22513090004213154,9.663696652581425e-09,1.3266029357910156,amg-pcg,False,2.881072744167306
