n,contrast,geometry,average,rhs,repeat,method,order,seed,high_nodes,mean,tv,grad,components,setup,solve,total,iterations,info,residual,accepted,levels,complexity
64,10000.0,connected,arithmetic,random,1,jacobi,2,732,192,469.703125,12697.142857142857,410.2997304458171,1,4.6299999667098746e-05,0.009470500000134052,0.009516799999801151,299,0,7.899638720523195e-09,True,0,0.0
64,10000.0,connected,arithmetic,ones,0,amg0,3,731,192,469.703125,12697.142857142857,410.2997304458171,1,0.007478200000150537,0.00672500000018772,0.014203200000338256,13,0,7.317883692672624e-10,True,4,1.3290638836179633
64,10000.0,connected,arithmetic,ones,1,jacobi,4,732,192,469.703125,12697.142857142857,410.2997304458171,1,4.9700000090524554e-05,0.0097154999994018,0.009765199999492324,303,0,8.856073415152399e-09,True,0,0.0
64,10000.0,connected,arithmetic,random,1,amg0,5,732,192,469.703125,12697.142857142857,410.2997304458171,1,0.007724900000539492,0.005895700000110082,0.013620600000649574,11,0,4.431599880759565e-09,True,4,1.3290638836179633
64,10000.0,connected,arithmetic,random,0,amg0,6,731,192,469.703125,12697.142857142857,410.2997304458171,1,0.006846199999927194,0.0052951000006942195,0.012141300000621413,11,0,4.404610679693632e-09,True,4,1.3290638836179633
64,10000.0,connected,arithmetic,ones,1,amg025,7,732,192,469.703125,12697.142857142857,410.2997304458171,1,0.007223200000225916,0.011899600000106147,0.019122800000332063,27,0,3.91297433546679e-09,True,3,1.3464579380139152
64,10000.0,connected,arithmetic,ones,1,cg,8,732,192,469.703125,12697.142857142857,410.2997304458171,1,1.100000190490391e-06,0.160432600000604,0.1604337000007945,5039,0,1.1190024178456479e-08,True,0,0.0
64,10000.0,connected,arithmetic,random,0,amg025,9,731,192,469.703125,12697.142857142857,410.2997304458171,1,0.006283800000346673,0.013832100000399805,0.02011590000074648,26,0,5.061025718995106e-09,True,3,1.3464579380139152
64,10000.0,connected,arithmetic,ones,0,cg,10,731,192,469.703125,12697.142857142857,410.2997304458171,1,9.99999429041054e-07,0.15537360000053013,0.15537459999995917,5039,0,1.1190024178456479e-08,True,0,0.0
64,10000.0,connected,arithmetic,ones,1,amg0,11,732,192,469.703125,12697.142857142857,410.2997304458171,1,0.009780399999726797,0.0064821000005395035,0.0162625000002663,13,0,7.643251750513641e-10,True,4,1.3290638836179633
64,10000.0,connected,arithmetic,random,0,cg,12,731,192,469.703125,12697.142857142857,410.2997304458171,1,1.2000000424450263e-06,0.15083580000009533,0.15083700000013778,5109,0,9.049322933027485e-09,True,0,0.0
64,10000.0,connected,arithmetic,ones,0,jacobi,13,731,192,469.703125,12697.142857142857,410.2997304458171,1,6.500000017695129e-05,0.00928970000040863,0.00935470000058558,303,0,8.856073415152399e-09,True,0,0.0
64,10000.0,connected,arithmetic,dipole,1,amg0,14,732,192,469.703125,12697.142857142857,410.2997304458171,1,0.0072687999991103425,0.005755000000135624,0.013023799999245966,12,0,6.2733971578650725e-09,True,4,1.3290638836179633
64,10000.0,connected,arithmetic,random,1,cg,15,732,192,469.703125,12697.142857142857,410.2997304458171,1,7.999997251317836e-07,0.16579110000020592,0.16579189999993105,5109,0,9.049322933027485e-09,True,0,0.0
64,10000.0,connected,arithmetic,dipole,1,amg025,16,732,192,469.703125,12697.142857142857,410.2997304458171,1,0.007268600000315928,0.012057900000399968,0.019326500000715896,26,0,7.867478504913781e-09,True,3,1.3464579380139152
64,10000.0,connected,arithmetic,random,0,jacobi,17,731,192,469.703125,12697.142857142857,410.2997304458171,1,4.689999968832126e-05,0.009095799999158771,0.009142699998847093,299,0,7.899638720523195e-09,True,0,0.0
64,10000.0,connected,arithmetic,dipole,1,cg,18,732,192,469.703125,12697.142857142857,410.2997304458171,1,7.999997251317836e-07,0.13846009999997477,0.1384608999996999,4846,0,9.953013488849317e-09,True,0,0.0
64,10000.0,connected,arithmetic,dipole,1,jacobi,19,732,192,469.703125,12697.142857142857,410.2997304458171,1,4.86999997519888e-05,0.009095600000364357,0.009144300000116345,294,0,9.892705334323729e-09,True,0,0.0
64,10000.0,connected,arithmetic,ones,0,amg025,20,731,192,469.703125,12697.142857142857,410.2997304458171,1,0.006458800000473275,0.011473699999442033,0.017932499999915308,27,0,3.7751799925247136e-09,True,3,1.3464579380139152
64,10000.0,connected,arithmetic,dipole,0,cg,21,731,192,469.703125,12697.142857142857,410.2997304458171,1,1.0000003385357559e-06,0.14706380000006902,0.14706480000040756,4846,0,9.953013488849317e-09,True,0,0.0
64,10000.0,connected,arithmetic,dipole,0,amg025,22,731,192,469.703125,12697.142857142857,410.2997304458171,1,0.006477699999777542,0.011206500000298547,0.01768420000007609,26,0,7.736321386720923e-09,True,3,1.3464579380139152
64,10000.0,connected,arithmetic,dipole,0,jacobi,23,731,192,469.703125,12697.142857142857,410.2997304458171,1,4.11000000895001e-05,0.00898219999999128,0.00902330000008078,294,0,9.892705334323729e-09,True,0,0.0
64,100.0,connected,arithmetic,dipole,0,amg0,0,731,192,5.640625,125.71428571428571,205.14986522290855,1,0.006990400000177033,0.005372300000090036,0.012362700000267068,11,0,5.306592449090519e-09,True,4,1.3290638836179633
64,100.0,connected,arithmetic,ones,0,cg,1,731,192,5.640625,125.71428571428571,205.14986522290855,1,1.0000003385357559e-06,0.06877269999949931,0.06877369999983785,1550,0,8.94600287231212e-09,True,0,0.0
64,100.0,connected,arithmetic,random,0,jacobi,2,731,192,5.640625,125.71428571428571,205.14986522290855,1,4.619999981514411e-05,0.008040900000196416,0.00808710000001156,259,0,9.960568706308705e-09,True,0,0.0
64,100.0,connected,arithmetic,dipole,1,amg0,3,732,192,5.640625,125.71428571428571,205.14986522290855,1,0.007251300000461924,0.005234299999756331,0.012485600000218255,11,0,5.351855852491624e-09,True,4,1.3290638836179633
64,100.0,connected,arithmetic,dipole,0,jacobi,4,731,192,5.640625,125.71428571428571,205.14986522290855,1,3.120000019407598e-05,0.007995400000254449,0.008026600000448525,253,0,9.820326369872541e-09,True,0,0.0
64,100.0,connected,arithmetic,ones,1,amg0,5,732,192,5.640625,125.71428571428571,205.14986522290855,1,0.00919049999993149,0.006455900000219117,0.015646400000150607,11,0,6.938591613637377e-09,True,4,1.3290638836179633
64,100.0,connected,arithmetic,ones,1,cg,6,732,192,5.640625,125.71428571428571,205.14986522290855,1,7.999997251317836e-07,0.05033830000047601,0.05033910000020114,1550,0,8.94600287231212e-09,True,0,0.0
64,100.0,connected,arithmetic,dipole,0,amg025,7,731,192,5.640625,125.71428571428571,205.14986522290855,1,0.006784999999581487,0.012547499999527645,0.019332499999109132,23,0,9.648941835079207e-09,True,3,1.3464579380139152
64,100.0,connected,arithmetic,random,0,amg0,8,731,192,5.640625,125.71428571428571,205.14986522290855,1,0.007287299999916286,0.004960600000231352,0.012247900000147638,10,0,1.8918893567207345e-09,True,4,1.3290638836179633
64,100.0,connected,arithmetic,random,0,amg025,9,731,192,5.640625,125.71428571428571,205.14986522290855,1,0.006210900000041875,0.010017000000516418,0.016227900000558293,23,0,6.9701084444247575e-09,True,3,1.3464579380139152
64,100.0,connected,arithmetic,ones,1,amg025,10,732,192,5.640625,125.71428571428571,205.14986522290855,1,0.006807800000387942,0.010342900000068767,0.01715070000045671,24,0,4.43855983766496e-09,True,3,1.3464579380139152
64,100.0,connected,arithmetic,dipole,1,cg,11,732,192,5.640625,125.71428571428571,205.14986522290855,1,1.100000190490391e-06,0.05243659999996453,0.05243770000015502,1557,0,9.826510503761244e-09,True,0,0.0
64,100.0,connected,arithmetic,ones,0,jacobi,12,731,192,5.640625,125.71428571428571,205.14986522290855,1,4.2099999518541154e-05,0.008444199999757984,0.008486299999276525,264,0,9.030602105935681e-09,True,0,0.0
64,100.0,connected,arithmetic,random,0,cg,13,731,192,5.640625,125.71428571428571,205.14986522290855,1,1.0000003385357559e-06,0.048130800000762974,0.04813180000110151,1592,0,9.513976745811503e-09,True,0,0.0
64,100.0,connected,arithmetic,random,1,cg,14,732,192,5.640625,125.71428571428571,205.14986522290855,1,7.999997251317836e-07,0.05035500000030879,0.05035580000003392,1592,0,9.513976745811503e-09,True,0,0.0
64,100.0,connected,arithmetic,random,1,jacobi,15,732,192,5.640625,125.71428571428571,205.14986522290855,1,4.6799999836366624e-05,0.008215899999413523,0.00826269999924989,259,0,9.960568706308705e-09,True,0,0.0
64,100.0,connected,arithmetic,ones,0,amg0,16,731,192,5.640625,125.71428571428571,205.14986522290855,1,0.007082399999490008,0.005344399999557936,0.012426799999047944,11,0,6.910275464270798e-09,True,4,1.3290638836179633
64,100.0,connected,arithmetic,ones,0,amg025,17,731,192,5.640625,125.71428571428571,205.14986522290855,1,0.00599919999967824,0.010366900000008172,0.016366099999686412,24,0,4.302003484067765e-09,True,3,1.3464579380139152
64,100.0,connected,arithmetic,dipole,1,jacobi,18,732,192,5.640625,125.71428571428571,205.14986522290855,1,3.620000006776536e-05,0.007818800000677584,0.007855000000745349,253,0,9.820326369872541e-09,True,0,0.0
64,100.0,connected,arithmetic,random,1,amg025,19,732,192,5.640625,125.71428571428571,205.14986522290855,1,0.011394999999538413,0.0199110000003202,0.031305999999858614,23,0,7.067643473952737e-09,True,3,1.3464579380139152
64,100.0,connected,arithmetic,dipole,0,cg,20,731,192,5.640625,125.71428571428571,205.14986522290855,1,1.0000003385357559e-06,0.044812500000261934,0.04481350000060047,1557,0,9.826510503761244e-09,True,0,0.0
64,100.0,connected,arithmetic,ones,1,jacobi,21,732,192,5.640625,125.71428571428571,205.14986522290855,1,4.160000025876798e-05,0.008145400000103109,0.008187000000361877,264,0,9.030602105935681e-09,True,0,0.0
64,100.0,connected,arithmetic,dipole,1,amg025,22,732,192,5.640625,125.71428571428571,205.14986522290855,1,0.012578299999404408,0.010555900000326801,0.02313419999973121,23,0,9.841287894410978e-09,True,3,1.3464579380139152
64,100.0,connected,arithmetic,random,1,amg0,23,732,192,5.640625,125.71428571428571,205.14986522290855,1,0.007002899999861256,0.004876799999692594,0.01187969999955385,10,0,1.887995537429696e-09,True,4,1.3290638836179633
128,1000000.0,connected,arithmetic,ones,0,amg0,0,731,768,46875.953125,1259841.2598425196,1240.6682325385418,1,0.02180820000012318,0.029655800000000454,0.05146400000012363,13,0,2.1436938254575872e-07,False,5,1.3399006034788783
128,1000000.0,connected,arithmetic,random,1,cg,1,732,768,46875.953125,1259841.2598425196,1240.6682325385418,1,1.2000000424450263e-06,0.7221761000000697,0.7221773000001122,8000,8000,0.18153572587381797,False,0,0.0
128,1000000.0,connected,arithmetic,dipole,1,jacobi,2,732,768,46875.953125,1259841.2598425196,1240.6682325385418,1,8.24999997348641e-05,0.061987199999748555,0.06206969999948342,681,0,3.475028037948837e-08,True,0,0.0
128,1000000.0,connected,arithmetic,ones,0,jacobi,3,731,768,46875.953125,1259841.2598425196,1240.6682325385418,1,8.189999971364159e-05,0.0580337999999756,0.05811569999968924,695,0,1.1000240177844995e-06,False,0,0.0
128,1000000.0,connected,arithmetic,random,0,amg0,4,731,768,46875.953125,1259841.2598425196,1240.6682325385418,1,0.022536399999808054,0.016252999999778694,0.03878939999958675,11,0,6.986155912082635e-09,True,5,1.3399006034788783
128,1000000.0,connected,arithmetic,ones,1,amg025,5,732,768,46875.953125,1259841.2598425196,1240.6682325385418,1,0.01993010000023787,0.07978769999954238,0.09971779999978025,60,0,3.0108400799738735e-07,False,3,1.3271717632739997
128,1000000.0,connected,arithmetic,random,0,jacobi,6,731,768,46875.953125,1259841.2598425196,1240.6682325385418,1,9.039999986271141e-05,0.05466100000012375,0.05475139999998646,675,0,9.375392699351008e-09,True,0,0.0
128,1000000.0,connected,arithmetic,ones,1,cg,7,732,768,46875.953125,1259841.2598425196,1240.6682325385418,1,1.0000003385357559e-06,0.6141431000005468,0.6141441000008854,8000,8000,0.16014247736436166,False,0,0.0
128,1000000.0,connected,arithmetic,dipole,1,cg,8,732,768,46875.953125,1259841.2598425196,1240.6682325385418,1,1.3999997463542968e-06,0.6614001999996617,0.6614015999994081,8000,8000,0.07044803760566534,False,0,0.0
128,1000000.0,connected,arithmetic,ones,1,jacobi,9,732,768,46875.953125,1259841.2598425196,1240.6682325385418,1,8.100000013655517e-05,0.058838299999479204,0.05891929999961576,695,0,1.1000240177844995e-06,False,0,0.0
128,1000000.0,connected,arithmetic,random,1,jacobi,10,732,768,46875.953125,1259841.2598425196,1240.6682325385418,1,8.309999975608662e-05,0.06289509999987786,0.06297819999963394,675,0,9.375392699351008e-09,True,0,0.0
128,1000000.0,connected,arithmetic,dipole,0,amg025,11,731,768,46875.953125,1259841.2598425196,1240.6682325385418,1,0.021027300000241667,0.0893924000001789,0.11041970000042056,60,0,1.3704239475136207e-08,True,3,1.3271717632739997
128,1000000.0,connected,arithmetic,random,1,amg025,12,732,768,46875.953125,1259841.2598425196,1240.6682325385418,1,0.02532430000064778,0.08736520000002201,0.1126895000006698,60,0,3.798212228794555e-09,True,3,1.3271717632739997
128,1000000.0,connected,arithmetic,ones,1,amg0,13,732,768,46875.953125,1259841.2598425196,1240.6682325385418,1,0.0256307999998171,0.02156840000043303,0.04719920000025013,13,0,2.2112595324486797e-07,False,5,1.3399006034788783
128,1000000.0,connected,arithmetic,dipole,0,amg0,14,731,768,46875.953125,1259841.2598425196,1240.6682325385418,1,0.021247499999844877,0.02280579999933252,0.0440532999991774,13,0,7.920920977892083e-09,True,5,1.3399006034788783
128,1000000.0,connected,arithmetic,random,0,cg,15,731,768,46875.953125,1259841.2598425196,1240.6682325385418,1,1.6999993022182025e-06,0.6739753000001656,0.6739769999994678,8000,8000,0.18153572587381797,False,0,0.0
128,1000000.0,connected,arithmetic,ones,0,cg,16,731,768,46875.953125,1259841.2598425196,1240.6682325385418,1,9.000004865811206e-07,0.667602600000464,0.6676035000009506,8000,8000,0.16014247736436166,False,0,0.0
128,1000000.0,connected,arithmetic,dipole,1,amg025,17,732,768,46875.953125,1259841.2598425196,1240.6682325385418,1,0.02202320000014879,0.09483180000006541,0.1168550000002142,60,0,1.3583390013704705e-08,True,3,1.3271717632739997
128,1000000.0,connected,arithmetic,ones,0,amg025,18,731,768,46875.953125,1259841.2598425196,1240.6682325385418,1,0.021564699999544246,0.09719119999954273,0.11875589999908698,60,0,3.2177231978688116e-07,False,3,1.3271717632739997
128,1000000.0,connected,arithmetic,random,0,amg025,19,731,768,46875.953125,1259841.2598425196,1240.6682325385418,1,0.02420849999998609,0.09261329999935697,0.11682179999934306,60,0,3.811373356638473e-09,True,3,1.3271717632739997
128,1000000.0,connected,arithmetic,random,1,amg0,20,732,768,46875.953125,1259841.2598425196,1240.6682325385418,1,0.0222353999997722,0.01693260000047303,0.03916800000024523,11,0,6.9635708379104245e-09,True,5,1.3399006034788783
128,1000000.0,connected,arithmetic,dipole,0,jacobi,21,731,768,46875.953125,1259841.2598425196,1240.6682325385418,1,0.00010709999969549244,0.0640757000001031,0.06418279999979859,681,0,3.475028037948837e-08,True,0,0.0
128,1000000.0,connected,arithmetic,dipole,1,amg0,22,732,768,46875.953125,1259841.2598425196,1240.6682325385418,1,0.02283369999986462,0.019982599999821105,0.042816299999685725,13,0,7.976706665989232e-09,True,5,1.3399006034788783
128,1000000.0,connected,arithmetic,dipole,0,cg,23,731,768,46875.953125,1259841.2598425196,1240.6682325385418,1,1.2000000424450263e-06,0.6773484999994253,0.6773496999994677,8000,8000,0.07044803760566534,False,0,0.0
