n,contrast,geometry,variant,average,rhs,repeat,order,method,seed,high_nodes,mean,tv,grad,components,setup,solve,total,iterations,info,residual,accepted,complexity
192,1000.0,disconnected,shift_x,harmonic,random,2,0,jacobi,1703,1728,47.828125,1255.2879581151833,932.943434704179,2,0.0001370999998471234,0.18529559999933554,0.18543269999918266,953,0,9.762198060529e-10,True,0.0
192,1000.0,disconnected,shift_x,harmonic,dipole_x,2,1,amg0,1703,1728,47.828125,1255.2879581151833,932.943434704179,2,0.04730470000049536,0.057492699999784236,0.1047974000002796,16,0,1.5004185160689104e-10,True,1.3386725269834205
192,1000.0,disconnected,shift_x,harmonic,ones,2,2,jacobi,1703,1728,47.828125,1255.2879581151833,932.943434704179,2,0.00020589999985531904,0.12845449999986158,0.1286603999997169,696,0,2.4185633772269925e-09,True,0.0
192,1000.0,disconnected,shift_x,harmonic,dipole_y,2,3,amg0,1703,1728,47.828125,1255.2879581151833,932.943434704179,2,0.043795200000204204,0.05312049999974988,0.09691569999995409,16,0,2.7359261572725554e-10,True,1.3386725269834205
192,1000.0,disconnected,shift_x,harmonic,ones,2,4,amg0,1703,1728,47.828125,1255.2879581151833,932.943434704179,2,0.04371530000025814,0.0530071000002863,0.09672240000054444,16,0,4.6551619242268783e-10,True,1.3386725269834205
192,1000.0,disconnected,shift_x,harmonic,dipole_y,2,5,jacobi,1703,1728,47.828125,1255.2879581151833,932.943434704179,2,0.00016320000031555537,0.12464579999959824,0.1248089999999138,619,0,1.4010351234522045e-09,True,0.0
192,1000.0,disconnected,shift_x,harmonic,random,2,6,amg0,1703,1728,47.828125,1255.2879581151833,932.943434704179,2,0.04691290000027948,0.04812040000069828,0.09503330000097776,14,0,3.1441120843321675e-10,True,1.3386725269834205
192,1000.0,disconnected,shift_x,harmonic,dipole_x,2,7,jacobi,1703,1728,47.828125,1255.2879581151833,932.943434704179,2,0.00017900000057124998,0.12492010000005394,0.12509910000062519,677,0,9.746160329003246e-10,True,0.0
192,1000.0,disconnected,shift_x,harmonic,random,3,0,jacobi,1704,1728,47.828125,1255.2879581151833,932.943434704179,2,0.00019410000004427275,0.17065510000065842,0.1708492000007027,953,0,9.762198060529e-10,True,0.0
192,1000.0,disconnected,shift_x,harmonic,ones,3,1,jacobi,1704,1728,47.828125,1255.2879581151833,932.943434704179,2,0.00012830000014218967,0.1272275000001173,0.12735580000025948,696,0,2.4185633772269925e-09,True,0.0
192,1000.0,disconnected,shift_x,harmonic,dipole_x,3,2,jacobi,1704,1728,47.828125,1255.2879581151833,932.943434704179,2,0.00013969999963592272,0.12242689999948198,0.1225665999991179,677,0,9.746160329003246e-10,True,0.0
192,1000.0,disconnected,shift_x,harmonic,dipole_y,3,3,jacobi,1704,1728,47.828125,1255.2879581151833,932.943434704179,2,0.0001367999993817648,0.11395069999980478,0.11408749999918655,619,0,1.4010351234522045e-09,True,0.0
192,1000.0,disconnected,shift_x,harmonic,random,3,4,amg0,1704,1728,47.828125,1255.2879581151833,932.943434704179,2,0.04328669999995327,0.04562219999934314,0.08890889999929641,14,0,3.259504383412689e-10,True,1.3386725269834205
192,1000.0,disconnected,shift_x,harmonic,ones,3,5,amg0,1704,1728,47.828125,1255.2879581151833,932.943434704179,2,0.04325380000045698,0.052635799999734445,0.09588960000019142,16,0,4.760142355033934e-10,True,1.3386725269834205
192,1000.0,disconnected,shift_x,harmonic,dipole_y,3,6,amg0,1704,1728,47.828125,1255.2879581151833,932.943434704179,2,0.04372220000004745,0.052332299999761744,0.0960544999998092,16,0,2.8149082721259076e-10,True,1.3386725269834205
192,1000.0,disconnected,shift_x,harmonic,dipole_x,3,7,amg0,1704,1728,47.828125,1255.2879581151833,932.943434704179,2,0.04310870000063005,0.0529194999999163,0.09602820000054635,16,0,1.6387343174236293e-10,True,1.3386725269834205
192,1000.0,disconnected,shift_x,harmonic,ones,4,0,amg0,1705,1728,47.828125,1255.2879581151833,932.943434704179,2,0.046422899999924994,0.05647659999976895,0.10289949999969394,16,0,4.873468107122736e-10,True,1.3386725269834205
192,1000.0,disconnected,shift_x,harmonic,dipole_y,4,1,amg0,1705,1728,47.828125,1255.2879581151833,932.943434704179,2,0.0450196000001597,0.05516469999929541,0.1001842999994551,16,0,2.841620053878762e-10,True,1.3386725269834205
192,1000.0,disconnected,shift_x,harmonic,dipole_x,4,2,amg0,1705,1728,47.828125,1255.2879581151833,932.943434704179,2,0.04504670000005717,0.052635600000030536,0.09768230000008771,16,0,1.6271463488626817e-10,True,1.3386725269834205
192,1000.0,disconnected,shift_x,harmonic,random,4,3,amg0,1705,1728,47.828125,1255.2879581151833,932.943434704179,2,0.044533300000694,0.04549559999941266,0.09002890000010666,14,0,3.249409159974394e-10,True,1.3386725269834205
192,1000.0,disconnected,shift_x,harmonic,random,4,4,jacobi,1705,1728,47.828125,1255.2879581151833,932.943434704179,2,0.00017730000035953708,0.17402780000065832,0.17420510000101785,953,0,9.762198060529e-10,True,0.0
192,1000.0,disconnected,shift_x,harmonic,dipole_x,4,5,jacobi,1705,1728,47.828125,1255.2879581151833,932.943434704179,2,0.00019040000006498303,0.14646520000042074,0.14665560000048572,677,0,9.746160329003246e-10,True,0.0
192,1000.0,disconnected,shift_x,harmonic,ones,4,6,jacobi,1705,1728,47.828125,1255.2879581151833,932.943434704179,2,0.00012700000024779,0.12550479999936215,0.12563179999960994,696,0,2.4185633772269925e-09,True,0.0
192,1000.0,disconnected,shift_x,harmonic,dipole_y,4,7,jacobi,1705,1728,47.828125,1255.2879581151833,932.943434704179,2,0.00012849999984609894,0.1149080999994112,0.1150365999992573,619,0,1.4010351234522045e-09,True,0.0
192,1000.0,disconnected,centered,arithmetic,dipole_x,0,0,amg0,1701,1728,47.828125,1255.2879581151833,932.943434704179,2,0.04807729999993171,0.05533110000033048,0.10340840000026219,17,0,5.677068789669454e-10,True,1.3386725269834205
192,1000.0,disconnected,centered,arithmetic,dipole_x,0,1,jacobi,1701,1728,47.828125,1255.2879581151833,932.943434704179,2,0.00015869999970163917,0.07304340000064258,0.07320210000034422,404,0,9.682583905481316e-10,True,0.0
192,1000.0,disconnected,centered,arithmetic,dipole_y,0,2,amg0,1701,1728,47.828125,1255.2879581151833,932.943434704179,2,0.043589500000052794,0.058376099999804865,0.10196559999985766,17,0,3.4302837755322366e-10,True,1.3386725269834205
192,1000.0,disconnected,centered,arithmetic,dipole_y,0,3,jacobi,1701,1728,47.828125,1255.2879581151833,932.943434704179,2,0.00016239999968092889,0.09821809999994002,0.09838049999962095,494,0,1.2812009353677047e-09,True,0.0
192,1000.0,disconnected,centered,arithmetic,random,0,4,jacobi,1701,1728,47.828125,1255.2879581151833,932.943434704179,2,0.0001415999995515449,0.18185400000038499,0.18199559999993653,947,0,9.770568529277526e-10,True,0.0
192,1000.0,disconnected,centered,arithmetic,random,0,5,amg0,1701,1728,47.828125,1255.2879581151833,932.943434704179,2,0.04422969999995985,0.05005110000001878,0.09428079999997863,15,0,7.509314654962152e-10,True,1.3386725269834205
192,1000.0,disconnected,centered,arithmetic,ones,0,6,jacobi,1701,1728,47.828125,1255.2879581151833,932.943434704179,2,0.0001847000003181165,0.1070438999995531,0.10722859999987122,555,0,2.1763089565496595e-09,True,0.0
192,1000.0,disconnected,centered,arithmetic,ones,0,7,amg0,1701,1728,47.828125,1255.2879581151833,932.943434704179,2,0.04509589999997843,0.05897079999976995,0.10406669999974838,17,0,7.155382276248792e-10,True,1.3386725269834205
192,1000.0,disconnected,centered,arithmetic,dipole_x,1,0,jacobi,1702,1728,47.828125,1255.2879581151833,932.943434704179,2,0.00013760000001639128,0.07915690000027098,0.07929450000028737,404,0,9.682583905481316e-10,True,0.0
192,1000.0,disconnected,centered,arithmetic,random,1,1,jacobi,1702,1728,47.828125,1255.2879581151833,932.943434704179,2,0.00022220000028028153,0.18325719999938883,0.1834793999996691,947,0,9.770568529277526e-10,True,0.0
192,1000.0,disconnected,centered,arithmetic,dipole_x,1,2,amg0,1702,1728,47.828125,1255.2879581151833,932.943434704179,2,0.04598009999972419,0.05693680000058521,0.1029169000003094,17,0,5.652046070753901e-10,True,1.3386725269834205
192,1000.0,disconnected,centered,arithmetic,random,1,3,amg0,1702,1728,47.828125,1255.2879581151833,932.943434704179,2,0.055346799999824725,0.057286399999611604,0.11263319999943633,15,0,7.492872152725875e-10,True,1.3386725269834205
192,1000.0,disconnected,centered,arithmetic,dipole_y,1,4,jacobi,1702,1728,47.828125,1255.2879581151833,932.943434704179,2,0.00012550000064948108,0.11530429999947955,0.11542980000012903,494,0,1.2812009353677047e-09,True,0.0
192,1000.0,disconnected,centered,arithmetic,dipole_y,1,5,amg0,1702,1728,47.828125,1255.2879581151833,932.943434704179,2,0.049357299999428506,0.06642120000014984,0.11577849999957834,17,0,3.5272103117662517e-10,True,1.3386725269834205
192,1000.0,disconnected,centered,arithmetic,ones,1,6,amg0,1702,1728,47.828125,1255.2879581151833,932.943434704179,2,0.050401200000123936,0.05933490000006714,0.10973610000019107,17,0,7.193728489667376e-10,True,1.3386725269834205
192,1000.0,disconnected,centered,arithmetic,ones,1,7,jacobi,1702,1728,47.828125,1255.2879581151833,932.943434704179,2,0.00018929999987449264,0.1061879000008048,0.1063772000006793,555,0,2.1763089565496595e-09,True,0.0
192,1000.0,disconnected,centered,arithmetic,dipole_y,2,0,amg0,1703,1728,47.828125,1255.2879581151833,932.943434704179,2,0.0462188999999853,0.05844710000019404,0.10466600000017934,17,0,3.569967342675904e-10,True,1.3386725269834205
192,1000.0,disconnected,centered,arithmetic,random,2,1,jacobi,1703,1728,47.828125,1255.2879581151833,932.943434704179,2,0.0001441000003978843,0.16988140000012208,0.17002550000051997,947,0,9.770568529277526e-10,True,0.0
192,1000.0,disconnected,centered,arithmetic,ones,2,2,amg0,1703,1728,47.828125,1255.2879581151833,932.943434704179,2,0.04464110000026267,0.056762199999866425,0.10140330000012909,17,0,7.163701992525917e-10,True,1.3386725269834205
192,1000.0,disconnected,centered,arithmetic,dipole_y,2,3,jacobi,1703,1728,47.828125,1255.2879581151833,932.943434704179,2,0.00014000000010128133,0.089983800000482,0.09012380000058329,494,0,1.2812009353677047e-09,True,0.0
192,1000.0,disconnected,centered,arithmetic,ones,2,4,jacobi,1703,1728,47.828125,1255.2879581151833,932.943434704179,2,0.0001824000000851811,0.09943759999987378,0.09961999999995896,555,0,2.1763089565496595e-09,True,0.0
192,1000.0,disconnected,centered,arithmetic,dipole_x,2,5,jacobi,1703,1728,47.828125,1255.2879581151833,932.943434704179,2,0.00016559999949095072,0.07879540000067209,0.07896100000016304,404,0,9.682583905481316e-10,True,0.0
192,1000.0,disconnected,centered,arithmetic,dipole_x,2,6,amg0,1703,1728,47.828125,1255.2879581151833,932.943434704179,2,0.04368330000033893,0.05793619999985822,0.10161950000019715,17,0,5.688759848164898e-10,True,1.3386725269834205
192,1000.0,disconnected,centered,arithmetic,random,2,7,amg0,1703,1728,47.828125,1255.2879581151833,932.943434704179,2,0.04290229999969597,0.05151359999945271,0.09441589999914868,15,0,7.519824587243588e-10,True,1.3386725269834205
192,1000.0,disconnected,centered,arithmetic,ones,3,0,amg0,1704,1728,47.828125,1255.2879581151833,932.943434704179,2,0.04317879999962315,0.05755460000000312,0.10073339999962627,17,0,7.059037724768372e-10,True,1.3386725269834205
192,1000.0,disconnected,centered,arithmetic,dipole_y,3,1,jacobi,1704,1728,47.828125,1255.2879581151833,932.943434704179,2,0.00019969999993918464,0.09947140000076615,0.09967110000070534,494,0,1.2812009353677047e-09,True,0.0
192,1000.0,disconnected,centered,arithmetic,random,3,2,jacobi,1704,1728,47.828125,1255.2879581151833,932.943434704179,2,0.00014120000014372636,0.1815334000002622,0.18167460000040592,947,0,9.770568529277526e-10,True,0.0
192,1000.0,disconnected,centered,arithmetic,ones,3,3,jacobi,1704,1728,47.828125,1255.2879581151833,932.943434704179,2,0.00018110000019078143,0.10167770000043674,0.10185880000062753,555,0,2.1763089565496595e-09,True,0.0
192,1000.0,disconnected,centered,arithmetic,random,3,4,amg0,1704,1728,47.828125,1255.2879581151833,932.943434704179,2,0.04498710000007122,0.049839000000247324,0.09482610000031855,15,0,7.488101162579877e-10,True,1.3386725269834205
192,1000.0,disconnected,centered,arithmetic,dipole_y,3,5,amg0,1704,1728,47.828125,1255.2879581151833,932.943434704179,2,0.05322330000035436,0.0673280999999406,0.12055140000029496,17,0,3.4785967068027727e-10,True,1.3386725269834205
192,1000.0,disconnected,centered,arithmetic,dipole_x,3,6,jacobi,1704,1728,47.828125,1255.2879581151833,932.943434704179,2,0.00013179999950807542,0.07365509999999631,0.07378689999950439,404,0,9.682583905481316e-10,True,0.0
192,1000.0,disconnected,centered,arithmetic,dipole_x,3,7,amg0,1704,1728,47.828125,1255.2879581151833,932.943434704179,2,0.044080799999392184,0.05649849999917933,0.10057929999857151,17,0,5.651788491455754e-10,True,1.3386725269834205
192,1000.0,disconnected,centered,arithmetic,ones,4,0,amg0,1705,1728,47.828125,1255.2879581151833,932.943434704179,2,0.04348290000052657,0.05667619999985618,0.10015910000038275,17,0,7.050780153063417e-10,True,1.3386725269834205
192,1000.0,disconnected,centered,arithmetic,random,4,1,amg0,1705,1728,47.828125,1255.2879581151833,932.943434704179,2,0.042620500000339234,0.049857900000461086,0.09247840000080032,15,0,7.473228661655555e-10,True,1.3386725269834205
192,1000.0,disconnected,centered,arithmetic,dipole_y,4,2,amg0,1705,1728,47.828125,1255.2879581151833,932.943434704179,2,0.04366630000004079,0.057340499999554595,0.10100679999959539,17,0,3.369861592232977e-10,True,1.3386725269834205
192,1000.0,disconnected,centered,arithmetic,random,4,3,jacobi,1705,1728,47.828125,1255.2879581151833,932.943434704179,2,0.0001511999998911051,0.20309089999955177,0.20324209999944287,947,0,9.770568529277526e-10,True,0.0
192,1000.0,disconnected,centered,arithmetic,dipole_x,4,4,jacobi,1705,1728,47.828125,1255.2879581151833,932.943434704179,2,0.0001695000000836444,0.09865350000018225,0.09882300000026589,404,0,9.682583905481316e-10,True,0.0
192,1000.0,disconnected,centered,arithmetic,ones,4,5,jacobi,1705,1728,47.828125,1255.2879581151833,932.943434704179,2,0.00013899999976274557,0.119081400000141,0.11922039999990375,555,0,2.1763089565496595e-09,True,0.0
192,1000.0,disconnected,centered,arithmetic,dipole_y,4,6,jacobi,1705,1728,47.828125,1255.2879581151833,932.943434704179,2,0.00015170000006037299,0.09940310000001773,0.0995548000000781,494,0,1.2812009353677047e-09,True,0.0
192,1000.0,disconnected,centered,arithmetic,dipole_x,4,7,amg0,1705,1728,47.828125,1255.2879581151833,932.943434704179,2,0.04783120000047347,0.07057799999984127,0.11840920000031474,17,0,5.635266632150733e-10,True,1.3386725269834205
128,1000.0,disconnected,centered,harmonic,dipole_x,0,0,amg0,1701,768,47.828125,1258.5826771653544,620.3341162692709,2,0.026548299999376468,0.028631899999709276,0.055180199999085744,15,0,7.630345830698353e-10,True,1.3399006034788783
128,1000.0,disconnected,centered,harmonic,ones,0,1,jacobi,1701,768,47.828125,1258.5826771653544,620.3341162692709,2,8.679999973537633e-05,0.03471090000039112,0.0347977000001265,366,0,1.2787223496323214e-09,True,0.0
128,1000.0,disconnected,centered,harmonic,random,0,2,jacobi,1701,768,47.828125,1258.5826771653544,620.3341162692709,2,8.189999971364159e-05,0.05923919999986538,0.05932109999957902,634,0,9.70628911533691e-10,True,0.0
128,1000.0,disconnected,centered,harmonic,dipole_x,0,3,jacobi,1701,768,47.828125,1258.5826771653544,620.3341162692709,2,8.379999962926377e-05,0.029146599999876344,0.029230399999505607,266,0,9.11683285170616e-10,True,0.0
128,1000.0,disconnected,centered,harmonic,dipole_y,0,4,jacobi,1701,768,47.828125,1258.5826771653544,620.3341162692709,2,8.140000045386842e-05,0.031501899999966554,0.03158330000042042,328,0,9.96971993990198e-10,True,0.0
128,1000.0,disconnected,centered,harmonic,ones,0,5,amg0,1701,768,47.828125,1258.5826771653544,620.3341162692709,2,0.025196199999300006,0.028743699999722594,0.0539398999990226,16,0,2.8705229805415316e-10,True,1.3399006034788783
128,1000.0,disconnected,centered,harmonic,random,0,6,amg0,1701,768,47.828125,1258.5826771653544,620.3341162692709,2,0.025386299999809125,0.0254531999999017,0.050839499999710824,14,0,3.822031545523249e-10,True,1.3399006034788783
128,1000.0,disconnected,centered,harmonic,dipole_y,0,7,amg0,1701,768,47.828125,1258.5826771653544,620.3341162692709,2,0.023676800000430376,0.028655200000685,0.052332000001115375,16,0,1.8444989164033335e-10,True,1.3399006034788783
128,1000.0,disconnected,centered,harmonic,dipole_x,1,0,jacobi,1702,768,47.828125,1258.5826771653544,620.3341162692709,2,9.760000011738157e-05,0.026235900000756374,0.026333500000873755,266,0,9.11683285170616e-10,True,0.0
128,1000.0,disconnected,centered,harmonic,dipole_x,1,1,amg0,1702,768,47.828125,1258.5826771653544,620.3341162692709,2,0.026567800000520947,0.027278300000034506,0.05384610000055545,15,0,7.702447785062702e-10,True,1.3399006034788783
128,1000.0,disconnected,centered,harmonic,dipole_y,1,2,jacobi,1702,768,47.828125,1258.5826771653544,620.3341162692709,2,8.040000011533266e-05,0.033357699999214674,0.03343809999933001,328,0,9.96971993990198e-10,True,0.0
128,1000.0,disconnected,centered,harmonic,random,1,3,jacobi,1702,768,47.828125,1258.5826771653544,620.3341162692709,2,8.199999956559623e-05,0.06480430000010529,0.06488629999967088,634,0,9.70628911533691e-10,True,0.0
128,1000.0,disconnected,centered,harmonic,random,1,4,amg0,1702,768,47.828125,1258.5826771653544,620.3341162692709,2,0.02921299999979965,0.02828510000017559,0.05749809999997524,14,0,3.8610800544961064e-10,True,1.3399006034788783
128,1000.0,disconnected,centered,harmonic,dipole_y,1,5,amg0,1702,768,47.828125,1258.5826771653544,620.3341162692709,2,0.03131590000066353,0.02846230000068317,0.059778200001346704,16,0,1.8393179356814365e-10,True,1.3399006034788783
128,1000.0,disconnected,centered,harmonic,ones,1,6,amg0,1702,768,47.828125,1258.5826771653544,620.3341162692709,2,0.02495690000068862,0.02636770000026445,0.05132460000095307,16,0,2.8203021175080874e-10,True,1.3399006034788783
128,1000.0,disconnected,centered,harmonic,ones,1,7,jacobi,1702,768,47.828125,1258.5826771653544,620.3341162692709,2,7.74000000092201e-05,0.03459799999927782,0.03467539999928704,366,0,1.2787223496323214e-09,True,0.0
128,1000.0,disconnected,centered,harmonic,dipole_y,2,0,jacobi,1703,768,47.828125,1258.5826771653544,620.3341162692709,2,8.280000020022271e-05,0.032936399999925925,0.03301920000012615,328,0,9.96971993990198e-10,True,0.0
128,1000.0,disconnected,centered,harmonic,dipole_x,2,1,jacobi,1703,768,47.828125,1258.5826771653544,620.3341162692709,2,0.00010459999975864775,0.02675600000020495,0.026860599999963597,266,0,9.11683285170616e-10,True,0.0
128,1000.0,disconnected,centered,harmonic,ones,2,2,jacobi,1703,768,47.828125,1258.5826771653544,620.3341162692709,2,7.989999994606478e-05,0.0360713999998552,0.03615129999980127,366,0,1.2787223496323214e-09,True,0.0
128,1000.0,disconnected,centered,harmonic,dipole_x,2,3,amg0,1703,768,47.828125,1258.5826771653544,620.3341162692709,2,0.026611100000081933,0.025801800000408548,0.05241290000049048,15,0,7.666395561755011e-10,True,1.3399006034788783
128,1000.0,disconnected,centered,harmonic,dipole_y,2,4,amg0,1703,768,47.828125,1258.5826771653544,620.3341162692709,2,0.024557300000196847,0.027693800000633928,0.052251100000830775,16,0,1.8512072713999354e-10,True,1.3399006034788783
128,1000.0,disconnected,centered,harmonic,random,2,5,amg0,1703,768,47.828125,1258.5826771653544,620.3341162692709,2,0.02481140000054438,0.023325600000134727,0.04813700000067911,14,0,3.841555831780736e-10,True,1.3399006034788783
128,1000.0,disconnected,centered,harmonic,random,2,6,jacobi,1703,768,47.828125,1258.5826771653544,620.3341162692709,2,7.60000002628658e-05,0.05528570000024047,0.05536170000050333,634,0,9.70628911533691e-10,True,0.0
128,1000.0,disconnected,centered,harmonic,ones,2,7,amg0,1703,768,47.828125,1258.5826771653544,620.3341162692709,2,0.022806900000432506,0.02519430000029388,0.048001200000726385,16,0,2.872197970143262e-10,True,1.3399006034788783
128,1000.0,disconnected,centered,harmonic,random,3,0,amg0,1704,768,47.828125,1258.5826771653544,620.3341162692709,2,0.0221852000004219,0.02135050000015326,0.04353570000057516,14,0,3.8453390334109765e-10,True,1.3399006034788783
128,1000.0,disconnected,centered,harmonic,dipole_x,3,1,jacobi,1704,768,47.828125,1258.5826771653544,620.3341162692709,2,8.549999984097667e-05,0.023295500000131142,0.02338099999997212,266,0,9.11683285170616e-10,True,0.0
128,1000.0,disconnected,centered,harmonic,ones,3,2,amg0,1704,768,47.828125,1258.5826771653544,620.3341162692709,2,0.022333699999762757,0.02544729999954143,0.047780999999304186,16,0,2.858762289181e-10,True,1.3399006034788783
128,1000.0,disconnected,centered,harmonic,dipole_y,3,3,jacobi,1704,768,47.828125,1258.5826771653544,620.3341162692709,2,9.91000006251852e-05,0.029961399999592686,0.03006050000021787,328,0,9.96971993990198e-10,True,0.0
128,1000.0,disconnected,centered,harmonic,random,3,4,jacobi,1704,768,47.828125,1258.5826771653544,620.3341162692709,2,7.869999990361976e-05,0.06161880000036035,0.06169750000026397,634,0,9.70628911533691e-10,True,0.0
128,1000.0,disconnected,centered,harmonic,ones,3,5,jacobi,1704,768,47.828125,1258.5826771653544,620.3341162692709,2,8.070000058069127e-05,0.03349119999984396,0.03357190000042465,366,0,1.2787223496323214e-09,True,0.0
128,1000.0,disconnected,centered,harmonic,dipole_x,3,6,amg0,1704,768,47.828125,1258.5826771653544,620.3341162692709,2,0.025121300000137126,0.02481199999965611,0.049933299999793235,15,0,7.669286556056126e-10,True,1.3399006034788783
128,1000.0,disconnected,centered,harmonic,dipole_y,3,7,amg0,1704,768,47.828125,1258.5826771653544,620.3341162692709,2,0.023023099999591068,0.027385500000491447,0.050408600000082515,16,0,1.8316342421690227e-10,True,1.3399006034788783
128,1000.0,disconnected,centered,harmonic,ones,4,0,amg0,1705,768,47.828125,1258.5826771653544,620.3341162692709,2,0.023526800000581716,0.026774400000249443,0.05030120000083116,16,0,2.9204713476935035e-10,True,1.3399006034788783
128,1000.0,disconnected,centered,harmonic,random,4,1,jacobi,1705,768,47.828125,1258.5826771653544,620.3341162692709,2,7.469999945897143e-05,0.054431900000054156,0.05450659999951313,634,0,9.70628911533691e-10,True,0.0
128,1000.0,disconnected,centered,harmonic,dipole_x,4,2,jacobi,1705,768,47.828125,1258.5826771653544,620.3341162692709,2,7.310000000870787e-05,0.022610099999837985,0.022683199999846693,266,0,9.11683285170616e-10,True,0.0
128,1000.0,disconnected,centered,harmonic,dipole_y,4,3,amg0,1705,768,47.828125,1258.5826771653544,620.3341162692709,2,0.023646999999982654,0.02448259999982838,0.048129599999811035,16,0,1.838856477077786e-10,True,1.3399006034788783
128,1000.0,disconnected,centered,harmonic,dipole_y,4,4,jacobi,1705,768,47.828125,1258.5826771653544,620.3341162692709,2,7.530000038968865e-05,0.02839629999925819,0.02847159999964788,328,0,9.96971993990198e-10,True,0.0
128,1000.0,disconnected,centered,harmonic,ones,4,5,jacobi,1705,768,47.828125,1258.5826771653544,620.3341162692709,2,7.869999990361976e-05,0.03239140000005136,0.03247009999995498,366,0,1.2787223496323214e-09,True,0.0
128,1000.0,disconnected,centered,harmonic,dipole_x,4,6,amg0,1705,768,47.828125,1258.5826771653544,620.3341162692709,2,0.023291900000003807,0.02380440000069939,0.047096300000703195,15,0,7.827895328702703e-10,True,1.3399006034788783
128,1000.0,disconnected,centered,harmonic,random,4,7,amg0,1705,768,47.828125,1258.5826771653544,620.3341162692709,2,0.02404729999943811,0.02184679999936634,0.04589409999880445,14,0,3.9184932276225035e-10,True,1.3399006034788783
96,1000.0,connected,centered,harmonic,ones,0,0,jacobi,1701,432,47.828125,1261.8947368421052,464.02945705181685,1,6.620000021939632e-05,0.026073999999425723,0.02614019999964512,445,0,1.0672326654727145e-09,True,0.0
96,1000.0,connected,centered,harmonic,random,0,1,jacobi,1701,432,47.828125,1261.8947368421052,464.02945705181685,1,5.560000045079505e-05,0.02364069999930507,0.023696299999755865,433,0,9.63991313770639e-10,True,0.0
96,1000.0,connected,centered,harmonic,dipole_y,0,2,jacobi,1701,432,47.828125,1261.8947368421052,464.02945705181685,1,5.650000002788147e-05,0.02515159999984462,0.025208099999872502,450,0,9.231380927028886e-10,True,0.0
96,1000.0,connected,centered,harmonic,dipole_x,0,3,jacobi,1701,432,47.828125,1261.8947368421052,464.02945705181685,1,5.539999983739108e-05,0.026905099999567028,0.02696049999940442,437,0,9.111122240860413e-10,True,0.0
96,1000.0,connected,centered,harmonic,random,0,4,amg0,1701,432,47.828125,1261.8947368421052,464.02945705181685,1,0.014216000000487838,0.011952699999710603,0.02616870000019844,12,0,1.338203432061832e-10,True,1.342046388457675
96,1000.0,connected,centered,harmonic,dipole_y,0,5,amg0,1701,432,47.828125,1261.8947368421052,464.02945705181685,1,0.014495500000521133,0.014674500000182888,0.02917000000070402,14,0,1.2698691083498106e-10,True,1.342046388457675
96,1000.0,connected,centered,harmonic,ones,0,6,amg0,1701,432,47.828125,1261.8947368421052,464.02945705181685,1,0.015114099999664177,0.014742100000148639,0.029856199999812816,14,0,1.2390487074956808e-10,True,1.342046388457675
96,1000.0,connected,centered,harmonic,dipole_x,0,7,amg0,1701,432,47.828125,1261.8947368421052,464.02945705181685,1,0.016215700000429933,0.014016500000252563,0.030232200000682496,13,0,2.2401522168274815e-10,True,1.342046388457675
96,1000.0,connected,centered,harmonic,ones,1,0,jacobi,1702,432,47.828125,1261.8947368421052,464.02945705181685,1,7.670000013604295e-05,0.026977399999850604,0.027054099999986647,445,0,1.0672326654727145e-09,True,0.0
96,1000.0,connected,centered,harmonic,dipole_x,1,1,amg0,1702,432,47.828125,1261.8947368421052,464.02945705181685,1,0.015807699999641045,0.013341800000489457,0.0291495000001305,13,0,2.2107154906264908e-10,True,1.342046388457675
96,1000.0,connected,centered,harmonic,ones,1,2,amg0,1702,432,47.828125,1261.8947368421052,464.02945705181685,1,0.015994500000488188,0.014051699999981793,0.03004620000046998,14,0,1.299830430099721e-10,True,1.342046388457675
96,1000.0,connected,centered,harmonic,dipole_y,1,3,jacobi,1702,432,47.828125,1261.8947368421052,464.02945705181685,1,5.5900000006658956e-05,0.02521340000021155,0.02526930000021821,450,0,9.231380927028886e-10,True,0.0
96,1000.0,connected,centered,harmonic,random,1,4,jacobi,1702,432,47.828125,1261.8947368421052,464.02945705181685,1,5.4400000408350024e-05,0.02435180000065884,0.02440620000106719,433,0,9.63991313770639e-10,True,0.0
96,1000.0,connected,centered,harmonic,dipole_y,1,5,amg0,1702,432,47.828125,1261.8947368421052,464.02945705181685,1,0.01564059999964229,0.01452530000005936,0.03016589999970165,14,0,1.2543493510521578e-10,True,1.342046388457675
96,1000.0,connected,centered,harmonic,dipole_x,1,6,jacobi,1702,432,47.828125,1261.8947368421052,464.02945705181685,1,7.360000017797574e-05,0.025123100000200793,0.02519670000037877,437,0,9.111122240860413e-10,True,0.0
96,1000.0,connected,centered,harmonic,random,1,7,amg0,1702,432,47.828125,1261.8947368421052,464.02945705181685,1,0.014785100000153761,0.01212279999981547,0.02690789999996923,12,0,1.3304813849034232e-10,True,1.342046388457675
96,1000.0,connected,centered,harmonic,dipole_x,2,0,jacobi,1703,432,47.828125,1261.8947368421052,464.02945705181685,1,7.569999979750719e-05,0.025381800000104704,0.02545749999990221,437,0,9.111122240860413e-10,True,0.0
96,1000.0,connected,centered,harmonic,dipole_y,2,1,amg0,1703,432,47.828125,1261.8947368421052,464.02945705181685,1,0.015110000000277068,0.01406940000015311,0.029179400000430178,14,0,1.280271849108341e-10,True,1.342046388457675
